FID,date_ech,valeur,qualif,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,couleur
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dfb,16-04-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dfa,16-04-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5df9,16-04-2019 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5df8,16-05-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5df7,16-05-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5df6,16-05-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5df5,16-05-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5df4,16-05-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5df3,16-05-2018 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,1,0,6,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5df2,16-05-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5df1,16-05-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5df0,16-05-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,1,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5def,16-05-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dee,16-05-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5ded,16-05-2019 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dec,16-06-2018 00:00:00,6,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,6,2,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5deb,16-06-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,4,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dea,16-06-2018 00:00:00,7,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,2,0,7,2,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5de9,16-06-2018 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,3,0,6,2,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5de8,16-06-2018 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,3,0,6,2,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5de7,16-06-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,1,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5de6,16-06-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5de5,16-06-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5de4,16-06-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5de3,16-06-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5de2,16-06-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5de1,16-06-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5de0,16-07-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,4,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5ddf,16-07-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,5,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dde,16-07-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,4,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5ddd,16-07-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,4,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5ddc,16-07-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,4,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5ddb,16-07-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,4,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dda,16-07-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dd9,16-07-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dd8,16-07-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dd7,16-07-2019 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,2,0,6,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dd6,16-07-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dd5,16-07-2019 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,1,0,6,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dd4,16-08-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dd3,16-08-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,4,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dd2,16-08-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dd1,16-08-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,3,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dd0,16-08-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dcf,16-08-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,1,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dce,16-08-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dcd,16-08-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dcc,16-08-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dcb,16-08-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dca,16-08-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dc9,16-08-2019 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,1,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dc8,16-09-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dc7,16-09-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dc6,16-09-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dc5,16-09-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dc4,16-09-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dc3,16-09-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dc2,16-09-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dc1,16-09-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,4,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dc0,16-09-2019 00:00:00,7,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,4,0,7,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dbf,16-09-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,4,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dbe,16-09-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,4,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dbd,16-09-2019 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,3,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dbc,16-10-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dbb,16-10-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,4,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dba,16-10-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5db9,16-10-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,2,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5db8,16-10-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5db7,16-10-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,5,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5db6,16-10-2019 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5db5,16-10-2019 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,2,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5db4,16-10-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5db3,16-10-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5db2,16-10-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,2,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5db1,16-10-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5db0,16-11-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5daf,16-11-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,2,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dae,16-11-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,2,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dad,16-11-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,2,0,2,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dac,16-11-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,1,0,2,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5dab,16-11-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,2,0,2,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5daa,16-11-2019 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5da9,16-11-2019 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5da8,16-11-2019 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5da7,16-11-2019 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5da6,16-11-2019 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5da5,16-11-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,2,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5da4,16-12-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5da3,16-12-2018 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5da2,16-12-2018 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5da1,16-12-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5da0,16-12-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,3,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d9f,16-12-2018 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d9e,16-12-2019 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d9d,16-12-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,2,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d9c,16-12-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d9b,16-12-2019 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d9a,16-12-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d99,16-12-2019 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,1,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d98,17-01-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,2,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d97,17-01-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,4,0,2,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d96,17-01-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d95,17-01-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d94,17-01-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d93,17-01-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,3,0,2,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d92,17-01-2020 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d91,17-01-2020 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,2,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d90,17-01-2020 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d8f,17-01-2020 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d8e,17-01-2020 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d8d,17-01-2020 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d8c,17-02-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d8b,17-02-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d8a,17-02-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d89,17-02-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d88,17-02-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,4,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d87,17-02-2019 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,3,0,4,6,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d86,17-02-2020 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d85,17-02-2020 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,2,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d84,17-02-2020 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d83,17-02-2020 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d82,17-02-2020 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d81,17-02-2020 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d80,17-03-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d7f,17-03-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d7e,17-03-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d7d,17-03-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d7c,17-03-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d7b,17-03-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,4,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d7a,17-03-2020 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d79,17-03-2020 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d78,17-03-2020 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d77,17-03-2020 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d76,17-03-2020 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d75,17-03-2020 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,2,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d74,17-04-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d73,17-04-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,4,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d72,17-04-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,3,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d71,17-04-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,4,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d70,17-04-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,3,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d6f,17-04-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d6e,17-04-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d6d,17-04-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d6c,17-04-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,3,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d6b,17-04-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,3,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d6a,17-04-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d69,17-04-2019 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d68,17-05-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d67,17-05-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid-59eb5302_1711eb9eb75_-5d66,17-05-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,1,0,5,4,0,#F4B638
