FID,DATE_ECH,VALEUR,QUALIF,SOURCE,TYPE_ZONE,CODE_ZONE,LIB_ZONE,VAL_NO2,VAL_SO2,VAL_O3,VAL_PM10,VAL_PM25,COULEUR
502,2018-03-10 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,6,0,#FFAA00
503,2018-03-11 03:00:00,7,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,7,0,#FFAA00
504,2018-03-23 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,5,0,#FFFF00
505,2018-03-24 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,5,0,#FFFF00
506,2018-03-25 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
507,2018-03-26 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,4,0,"#99E600	"
508,2018-03-27 03:00:00,10,Très mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,10,0,#800000
509,2018-03-28 03:00:00,10,Très mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,10,0,#800000
510,2018-03-29 03:00:00,10,Très mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,10,0,#800000
511,2018-03-30 03:00:00,9,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,9,0,#FF0000
512,2018-03-31 03:00:00,7,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,7,0,#FFAA00
513,2018-03-13 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,7,0,#888888
514,2018-03-14 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,6,0,#888888
515,2018-03-15 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,6,0,#888888
516,2018-03-17 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,9,0,#888888
517,2018-03-18 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,5,0,#888888
518,2018-03-19 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,4,0,#888888
519,2018-03-20 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,4,0,#888888
520,2018-03-21 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,5,0,#888888
521,2018-03-22 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,6,0,#888888
522,2018-03-16 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,0,0,0,#888888
523,2018-04-01 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,6,0,#FFAA00
524,2018-04-06 03:00:00,7,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,7,0,#FFAA00
525,2018-04-07 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,6,0,#FFAA00
526,2018-04-08 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,6,0,#FFAA00
527,2018-04-09 03:00:00,9,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,9,0,#FF0000
528,2018-04-10 03:00:00,10,Très mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,10,0,#800000
529,2018-04-11 03:00:00,10,Très mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,10,0,#800000
530,2018-04-12 03:00:00,8,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,8,0,#FF0000
531,2018-04-13 03:00:00,8,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,8,0,#FF0000
532,2018-04-14 03:00:00,8,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,8,0,#FF0000
533,2018-04-15 03:00:00,7,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,7,0,#FFAA00
534,2018-04-16 03:00:00,7,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,7,0,#FFAA00
535,2018-04-20 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,2,0,#00CCAA
536,2018-04-25 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
537,2018-04-26 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
538,2018-04-27 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,3,0,#99E600
539,2018-04-28 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
540,2018-04-29 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,4,0,"#99E600	"
541,2018-04-30 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,6,0,#FFAA00
542,2018-05-01 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,5,0,#FFFF00
543,2018-05-02 03:00:00,8,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,8,0,#FF0000
544,2018-05-03 03:00:00,7,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,7,0,#FFAA00
545,2018-05-04 03:00:00,7,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,7,0,#FFAA00
546,2018-05-05 03:00:00,7,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,7,0,#FFAA00
547,2018-05-06 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,6,0,#FFAA00
548,2018-05-07 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,6,0,#FFAA00
549,2018-05-14 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,4,0,"#99E600	"
550,2018-05-15 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,4,0,"#99E600	"
551,2018-05-16 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
552,2018-05-17 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,2,0,#00CCAA
553,2018-05-24 03:00:00,1,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,1,0,#00CCAA
554,2018-05-25 03:00:00,1,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,1,0,#00CCAA
555,2018-05-26 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
556,2018-05-27 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,4,0,"#99E600	"
557,2018-05-28 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,5,0,#FFFF00
558,2018-05-29 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
559,2018-05-30 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
560,2018-05-31 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
561,2018-06-01 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
562,2018-06-02 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,6,0,#FFAA00
563,2018-10-30 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,1,0,#00CCAA
564,2018-10-31 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
565,2018-11-01 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
566,2018-11-02 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
567,2018-11-03 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
568,2018-11-04 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
569,2018-11-05 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
570,2018-11-06 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
571,2018-11-07 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
572,2019-02-05 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
573,2019-02-06 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
574,2019-02-07 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,4,0,"#99E600	"
575,2019-02-08 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
576,2019-02-09 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
577,2019-02-10 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,6,0,#FFAA00
578,2019-02-11 03:00:00,10,Très mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,10,0,#800000
579,2019-02-12 03:00:00,7,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,7,0,#FFAA00
580,2019-02-13 03:00:00,8,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,8,0,#FF0000
581,2019-02-14 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,6,0,#FFAA00
582,2019-02-15 03:00:00,9,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,9,0,#FF0000
583,2019-02-16 03:00:00,9,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,9,0,#FF0000
584,2019-02-17 03:00:00,8,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,8,0,#FF0000
585,2019-02-18 03:00:00,8,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,8,0,#FF0000
586,2019-02-19 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,6,0,#FFAA00
587,2019-02-21 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,4,0,"#99E600	"
588,2019-04-14 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,6,0,#FFAA00
589,2019-04-15 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,5,0,#FFFF00
590,2019-04-16 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,6,0,#FFAA00
591,2019-04-17 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,6,0,#FFAA00
592,2019-07-11 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
593,2019-07-12 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
594,2019-07-13 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
595,2019-07-14 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
596,2019-07-15 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
597,2019-07-16 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
598,2019-08-02 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
599,2019-08-06 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
600,2019-08-07 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
601,2019-08-08 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
602,2019-08-09 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
603,2019-08-10 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
604,2019-08-11 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
605,2019-08-12 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
606,2019-08-13 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
607,2019-08-14 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
608,2019-10-18 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
609,2019-10-19 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
610,2019-10-20 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
611,2019-10-21 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,3,0,#99E600
612,2019-10-22 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
613,2019-10-23 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
614,2019-10-26 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
615,2019-10-27 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
616,2019-10-28 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
617,2019-10-29 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
618,2019-11-01 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
619,2019-11-03 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
620,2019-11-04 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
621,2019-11-07 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
622,2019-11-08 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
623,2019-11-09 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
624,2019-11-10 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
625,2019-11-11 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
626,2019-11-12 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
627,2019-11-13 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
628,2019-11-14 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
629,2019-11-15 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
630,2019-11-16 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
631,2019-11-17 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
632,2019-11-18 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
633,2019-11-19 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
634,2019-12-23 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,6,0,#FFAA00
635,2019-12-24 03:00:00,7,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,7,0,#FFAA00
636,2019-12-25 03:00:00,8,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,8,0,#FF0000
637,2019-12-26 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
638,2019-12-27 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,6,0,#FFAA00
639,2019-12-28 03:00:00,9,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,9,0,#FF0000
640,2019-12-29 03:00:00,8,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,8,0,#FF0000
641,2019-12-30 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,6,0,#FFAA00
642,2019-12-31 03:00:00,6,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,6,0,#FFAA00
643,2020-01-01 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,5,0,#FFFF00
644,2020-01-02 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,5,0,#FFFF00
645,2018-05-08 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,4,0,"#99E600	"
646,2018-05-09 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,4,0,"#99E600	"
647,2018-05-10 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,5,0,#FFFF00
648,2018-05-11 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
649,2018-05-12 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,2,0,#00CCAA
650,2018-05-13 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,3,0,#99E600
651,2018-06-03 03:00:00,1,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,1,0,#00CCAA
652,2018-06-04 03:00:00,1,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,1,0,#00CCAA
653,2018-06-06 03:00:00,1,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,1,0,#00CCAA
654,2018-06-09 03:00:00,2,Très bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,2,0,#00CCAA
655,2020-02-19 03:00:00,10,Très mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,10,0,#800000
656,2020-02-20 03:00:00,7,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,7,0,#FFAA00
657,2020-02-23 03:00:00,8,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,8,0,#FF0000
658,2020-02-24 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,5,0,#FFFF00
659,2018-05-23 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,0,0,#888888
660,2018-08-03 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
661,2018-08-04 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,0,0,#888888
662,2018-08-05 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,0,0,#888888
663,2018-08-06 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
664,2018-08-07 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,0,0,#888888
665,2018-08-08 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,0,0,#888888
666,2018-08-09 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,0,0,#888888
667,2018-08-10 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,0,0,#888888
668,2018-08-12 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
669,2018-08-13 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
670,2018-08-15 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,0,0,#888888
671,2018-08-16 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
672,2020-02-25 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,5,0,#FFFF00
673,2020-02-26 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,3,0,#99E600
674,2020-02-27 03:00:00,3,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,2,0,#99E600
675,2020-02-28 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,4,0,"#99E600	"
676,2020-02-29 03:00:00,5,Moyen,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,5,0,#FFFF00
677,2020-03-01 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,4,0,"#99E600	"
678,2020-03-02 03:00:00,4,Bon,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,4,0,"#99E600	"
679,2020-03-03 03:00:00,7,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,7,0,#FFAA00
680,2020-03-04 03:00:00,7,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,7,0,#FFAA00
681,2020-03-06 03:00:00,7,Médiocre,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,7,0,#FFAA00
682,2020-03-07 03:00:00,9,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,3,9,0,#FF0000
683,2020-03-08 03:00:00,9,Mauvais,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,9,0,#FF0000
684,2018-09-21 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
685,2018-09-22 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
686,2018-09-23 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
687,2018-09-24 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
688,2018-09-25 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
689,2018-09-26 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
690,2018-09-27 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
691,2018-09-28 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
692,2018-09-29 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
693,2018-09-30 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
694,2018-10-01 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
695,2018-10-02 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
696,2018-10-03 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
697,2018-10-04 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
698,2018-10-05 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
699,2018-10-06 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
700,2018-10-07 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
701,2018-10-08 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
702,2018-10-09 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
703,2018-10-10 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
704,2018-10-11 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
705,2018-10-12 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
706,2018-10-13 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
707,2018-10-14 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
708,2018-10-15 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
709,2018-10-16 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
710,2018-10-17 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
711,2018-10-18 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
712,2018-10-19 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,1,0,0,#888888
713,2018-10-20 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
714,2018-10-21 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
715,2018-10-22 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
716,2018-10-23 03:00:00,0,NA,Atmo Guyane,UU,97302,ILE DE CAYENNE,1,0,2,0,0,#888888
