X,Y,date_ech,valeur,source,qualif,couleur,lib_zone,x_wgs84,y_wgs84,the_geom,code_zone,type_zone,val_so2,val_no2,val_o3,val_pm10,val_pm25,id,ObjectId
3.0468,50.6309,2019-12-29T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,2,1,4,0,34475,4707
3.51387,50.3619,2019-12-29T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,2,2,3,0,36196,4708
2.76812,50.2893,2019-12-29T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,2,2,4,0,31466,4709
2.48414,49.2557,2019-12-29T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,2,1,4,0,33182,4710
3.96129,50.2834,2019-12-29T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,2,2,3,0,34906,4711
3.27898,49.8475,2019-12-29T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,2,3,0,35765,4712
2.37084,51.0292,2019-12-29T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,1,4,0,34044,4713
2.28449,49.8988,2019-12-29T00:00:00.000Z,5,Atmo HDF,Moyen,#FFFF00,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,2,1,5,0,31035,4714
1.86846,50.952,2019-12-29T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,2,2,4,0,32751,4715
3.07828,50.38,2019-12-29T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,2,2,4,0,33613,4716
2.26493,50.7674,2019-12-29T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,1,4,0,35337,4717
2.64383,50.5299,2019-12-29T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,2,2,4,0,32320,4718
3.0468,50.6309,2019-12-30T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,2,1,4,0,34476,4719
3.07828,50.38,2019-12-30T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,2,1,4,0,33614,4720
2.76812,50.2893,2019-12-30T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,2,1,4,0,31467,4721
3.51387,50.3619,2019-12-30T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,1,2,4,0,36197,4722
2.64383,50.5299,2019-12-30T00:00:00.000Z,5,Atmo HDF,Moyen,#FFFF00,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,2,2,5,0,32321,4723
1.86846,50.952,2019-12-30T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,1,2,4,0,32752,4724
2.26493,50.7674,2019-12-30T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,2,1,0,0,35338,4725
2.48414,49.2557,2019-12-30T00:00:00.000Z,7,Atmo HDF,Médiocre,#FFAA00,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,4,1,7,0,33183,4726
2.37084,51.0292,2019-12-30T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,2,1,4,0,34045,4727
2.28449,49.8988,2019-12-30T00:00:00.000Z,7,Atmo HDF,Médiocre,#FFAA00,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,2,1,7,0,31036,4728
3.27898,49.8475,2019-12-30T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,2,1,4,0,35766,4729
3.96129,50.2834,2019-12-30T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,2,3,0,34907,4730
2.76812,50.2893,2019-12-31T00:00:00.000Z,7,Atmo HDF,Médiocre,#FFAA00,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,2,1,7,0,31468,4731
3.27898,49.8475,2019-12-31T00:00:00.000Z,6,Atmo HDF,Médiocre,#FFAA00,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,2,1,6,0,35767,4732
2.26493,50.7674,2019-12-31T00:00:00.000Z,6,Atmo HDF,Médiocre,#FFAA00,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,2,1,0,0,35339,4733
1.86846,50.952,2019-12-31T00:00:00.000Z,7,Atmo HDF,Médiocre,#FFAA00,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,2,1,7,0,32753,4734
3.0468,50.6309,2019-12-31T00:00:00.000Z,6,Atmo HDF,Médiocre,#FFAA00,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,2,1,6,0,34477,4735
2.64383,50.5299,2019-12-31T00:00:00.000Z,8,Atmo HDF,Mauvais,#FF0000,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,2,1,8,0,32322,4736
3.51387,50.3619,2019-12-31T00:00:00.000Z,6,Atmo HDF,Médiocre,#FFAA00,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,2,1,6,0,36198,4737
2.48414,49.2557,2019-12-31T00:00:00.000Z,8,Atmo HDF,Mauvais,#FF0000,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,3,1,8,0,33184,4738
3.07828,50.38,2019-12-31T00:00:00.000Z,6,Atmo HDF,Médiocre,#FFAA00,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,2,1,6,0,33615,4739
2.28449,49.8988,2019-12-31T00:00:00.000Z,7,Atmo HDF,Médiocre,#FFAA00,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,2,1,7,0,31037,4740
3.96129,50.2834,2019-12-31T00:00:00.000Z,5,Atmo HDF,Moyen,#FFFF00,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,2,1,5,0,34908,4741
2.37084,51.0292,2019-12-31T00:00:00.000Z,6,Atmo HDF,Médiocre,#FFAA00,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,2,1,6,0,34046,4742
3.51387,50.3619,2020-01-01T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,3,2,4,0,36199,4743
2.48414,49.2557,2020-01-01T00:00:00.000Z,5,Atmo HDF,Moyen,#FFFF00,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,2,1,5,0,33185,4744
2.64383,50.5299,2020-01-01T00:00:00.000Z,5,Atmo HDF,Moyen,#FFFF00,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,1,5,0,32323,4745
2.26493,50.7674,2020-01-01T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,2,1,0,0,35340,4746
3.07828,50.38,2020-01-01T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,2,1,4,0,33616,4747
3.96129,50.2834,2020-01-01T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,2,4,0,34909,4748
1.86846,50.952,2020-01-01T00:00:00.000Z,6,Atmo HDF,Médiocre,#FFAA00,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,1,2,1,6,0,32754,4749
3.27898,49.8475,2020-01-01T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,2,1,4,0,35768,4750
2.28449,49.8988,2020-01-01T00:00:00.000Z,5,Atmo HDF,Moyen,#FFFF00,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,2,1,5,0,31038,4751
2.37084,51.0292,2020-01-01T00:00:00.000Z,5,Atmo HDF,Moyen,#FFFF00,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,2,1,5,0,34047,4752
2.76812,50.2893,2020-01-01T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,2,2,4,0,31469,4753
3.0468,50.6309,2020-01-01T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,1,1,4,0,34478,4754
2.37084,51.0292,2020-01-02T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,2,3,0,34048,4755
2.76812,50.2893,2020-01-02T00:00:00.000Z,2,Atmo HDF,Très bon,#00CCAA,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,2,2,2,0,31470,4756
3.27898,49.8475,2020-01-02T00:00:00.000Z,2,Atmo HDF,Très bon,#00CCAA,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,2,2,2,0,35769,4757
2.28449,49.8988,2020-01-02T00:00:00.000Z,2,Atmo HDF,Très bon,#00CCAA,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,2,2,0,31039,4758
2.64383,50.5299,2020-01-02T00:00:00.000Z,2,Atmo HDF,Très bon,#00CCAA,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,2,2,0,32324,4759
3.96129,50.2834,2020-01-02T00:00:00.000Z,2,Atmo HDF,Très bon,#00CCAA,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,2,2,0,34910,4760
2.26493,50.7674,2020-01-02T00:00:00.000Z,2,Atmo HDF,Très bon,#00CCAA,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,2,0,0,35341,4761
3.07828,50.38,2020-01-02T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,2,2,3,0,33617,4762
2.48414,49.2557,2020-01-02T00:00:00.000Z,2,Atmo HDF,Très bon,#00CCAA,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,2,2,2,0,33186,4763
3.51387,50.3619,2020-01-02T00:00:00.000Z,2,Atmo HDF,Très bon,#00CCAA,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,2,2,2,0,36200,4764
3.0468,50.6309,2020-01-02T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,2,2,3,0,34479,4765
1.86846,50.952,2020-01-02T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,1,1,3,3,0,32755,4766
2.64383,50.5299,2020-01-03T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,3,2,0,32325,4767
2.48414,49.2557,2020-01-03T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,1,3,2,0,33187,4768
2.37084,51.0292,2020-01-03T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,2,3,3,0,34049,4769
3.51387,50.3619,2020-01-03T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,1,3,2,0,36201,4770
2.76812,50.2893,2020-01-03T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,1,3,3,0,31471,4771
2.28449,49.8988,2020-01-03T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,3,2,0,31040,4772
3.96129,50.2834,2020-01-03T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,3,2,0,34911,4773
3.07828,50.38,2020-01-03T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,3,2,0,33618,4774
3.0468,50.6309,2020-01-03T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,2,3,2,0,34480,4775
1.86846,50.952,2020-01-03T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,1,2,4,3,0,32756,4776
2.26493,50.7674,2020-01-03T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,3,0,0,35342,4777
3.27898,49.8475,2020-01-03T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,3,2,0,35770,4778
2.76812,50.2893,2020-01-04T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,1,3,3,0,31472,4779
2.26493,50.7674,2020-01-04T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,3,2,0,35343,4780
3.07828,50.38,2020-01-04T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,3,3,0,33619,4781
3.0468,50.6309,2020-01-04T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,2,3,3,0,34481,4782
2.48414,49.2557,2020-01-04T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,2,3,2,0,33188,4783
3.27898,49.8475,2020-01-04T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,3,3,0,35771,4784
2.37084,51.0292,2020-01-04T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,2,3,3,0,34050,4785
3.51387,50.3619,2020-01-04T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,2,3,2,0,36202,4786
2.28449,49.8988,2020-01-04T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,2,3,2,0,31041,4787
3.96129,50.2834,2020-01-04T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,2,2,3,0,34912,4788
2.64383,50.5299,2020-01-04T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,3,3,0,32326,4789
1.86846,50.952,2020-01-04T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,1,1,3,3,0,32757,4790
1.86846,50.952,2020-01-05T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,1,1,4,2,0,32758,4791
3.96129,50.2834,2020-01-05T00:00:00.000Z,2,Atmo HDF,Très bon,#00CCAA,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,2,2,0,34913,4792
3.07828,50.38,2020-01-05T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,2,2,3,0,33620,4793
3.0468,50.6309,2020-01-05T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,2,2,3,0,34482,4794
2.28449,49.8988,2020-01-05T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,3,2,0,31042,4795
2.26493,50.7674,2020-01-05T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,3,2,0,35344,4796
2.48414,49.2557,2020-01-05T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,2,3,3,0,33189,4797
3.27898,49.8475,2020-01-05T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,2,3,3,0,35772,4798
2.76812,50.2893,2020-01-05T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,2,3,3,0,31473,4799
2.37084,51.0292,2020-01-05T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,3,2,0,34051,4800
3.51387,50.3619,2020-01-05T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,2,2,3,0,36203,4801
2.64383,50.5299,2020-01-05T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,3,2,0,32327,4802
1.86846,50.952,2020-01-06T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,1,1,3,3,0,32759,4803
3.0468,50.6309,2020-01-06T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,2,2,3,0,34483,4804
1.60995,50.73,2020-01-06T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,3,3,0,31897,4805
2.37084,51.0292,2020-01-06T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,3,2,0,34052,4806
2.26493,50.7674,2020-01-06T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,2,3,2,0,35345,4807
3.51387,50.3619,2020-01-06T00:00:00.000Z,2,Atmo HDF,Très bon,#00CCAA,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,2,2,2,0,36204,4808
3.27898,49.8475,2020-01-06T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,2,3,3,0,35773,4809
3.07828,50.38,2020-01-06T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,2,3,3,0,33621,4810
2.76812,50.2893,2020-01-06T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,3,3,3,0,31474,4811
2.28449,49.8988,2020-01-06T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,3,2,3,0,31043,4812
2.48414,49.2557,2020-01-06T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,3,2,3,0,33190,4813
2.64383,50.5299,2020-01-06T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,2,3,2,0,32328,4814
3.96129,50.2834,2020-01-06T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,2,3,2,0,34914,4815
1.86846,50.952,2020-01-07T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,1,2,3,4,0,32760,4816
2.76812,50.2893,2020-01-07T00:00:00.000Z,5,Atmo HDF,Moyen,#FFFF00,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,2,3,5,0,31475,4817
3.0468,50.6309,2020-01-07T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,3,2,4,0,34484,4818
2.64383,50.5299,2020-01-07T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,3,4,0,32329,4819
2.28449,49.8988,2020-01-07T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,2,3,3,0,31044,4820
3.07828,50.38,2020-01-07T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,2,2,4,0,33622,4821
2.37084,51.0292,2020-01-07T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,3,3,3,0,34053,4822
3.27898,49.8475,2020-01-07T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,2,2,4,0,35774,4823
2.48414,49.2557,2020-01-07T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,2,2,4,0,33191,4824
1.60995,50.73,2020-01-07T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,3,4,0,31898,4825
3.51387,50.3619,2020-01-07T00:00:00.000Z,4,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,2,2,4,0,36205,4826
3.96129,50.2834,2020-01-07T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,2,2,3,0,34915,4827
2.26493,50.7674,2020-01-07T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,2,2,3,0,35346,4828
1.86846,50.952,2020-01-08T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,1,1,3,2,0,32761,4829
3.0468,50.6309,2020-01-08T00:00:00.000Z,2,Atmo HDF,Très bon,#00CCAA,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,2,2,2,0,34485,4830
2.76812,50.2893,2020-01-08T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,2,2,3,0,31476,4831
3.07828,50.38,2020-01-08T00:00:00.000Z,2,Atmo HDF,Très bon,#00CCAA,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,2,2,2,0,33623,4832
2.37084,51.0292,2020-01-08T00:00:00.000Z,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,2,3,2,0,34054,4833
3.51387,50.3619,2020-01-08T00:00:00.000Z,2,Atmo HDF,Très bon,#00CCAA,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,2,2,2,0,36206,4834
