X,Y,OBJECTID,date_ech,valeur,qualif,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,couleur,x_lamb93,y_lamb93
1.148159706742493,49.020727236297532,127,2019-10-02T00:00:00.000Z,3,Bon,Atmo Normandie,commune,27229,EVREUX,0,2,3,2,0,#74D17C,564564,6881680
1.148159706742493,49.020727236297532,128,2019-10-03T00:00:00.000Z,3,Bon,Atmo Normandie,commune,27229,EVREUX,0,1,3,2,0,#74D17C,564564,6881680
1.148159706742493,49.020727236297532,129,2019-10-04T00:00:00.000Z,3,Bon,Atmo Normandie,commune,27229,EVREUX,0,1,3,3,0,#74D17C,564564,6881680
1.148159706742493,49.020727236297532,130,2019-10-05T00:00:00.000Z,2,Très bon,Atmo Normandie,commune,27229,EVREUX,0,1,2,2,0,#93DC9B,564564,6881680
-0.372770653633663,49.18416806100651,131,2019-10-07T00:00:00.000Z,3,Bon,Atmo Normandie,UU,14118,CAEN,2,0,3,2,0,#74D17C,454158,6903521
0.140516537971758,49.503254727675369,132,2019-10-07T00:00:00.000Z,3,Bon,Atmo Normandie,UU,76351,LE HAVRE,1,1,3,2,0,#74D17C,492839,6937519
0.140516537971758,49.503254727675369,133,2019-09-18T00:00:00.000Z,3,Bon,Atmo Normandie,UU,76351,LE HAVRE,1,1,3,3,0,#74D17C,492839,6937519
0.140516537971758,49.503254727675369,134,2019-09-20T00:00:00.000Z,4,Bon,Atmo Normandie,UU,76351,LE HAVRE,1,2,4,4,0,#56C660,492839,6937519
0.140516537971758,49.503254727675369,135,2019-09-21T00:00:00.000Z,4,Bon,Atmo Normandie,UU,76351,LE HAVRE,1,2,4,4,0,#56C660,492839,6937519
0.140516537971758,49.503254727675369,136,2019-09-22T00:00:00.000Z,4,Bon,Atmo Normandie,UU,76351,LE HAVRE,1,1,4,2,0,#56C660,492839,6937519
0.140516537971758,49.503254727675369,137,2019-09-23T00:00:00.000Z,3,Bon,Atmo Normandie,UU,76351,LE HAVRE,1,1,3,2,0,#74D17C,492839,6937519
0.140516537971758,49.503254727675369,138,2019-09-24T00:00:00.000Z,3,Bon,Atmo Normandie,UU,76351,LE HAVRE,1,1,3,2,0,#74D17C,492839,6937519
