X,Y,FID,valeur,source,couleur,type_zone,code_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,lib_zone,date_ech,qualif
9.19005181165471,42.236058490437244,891514,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,1,2,4,0,ZR CORSE,2018-06-02T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,891515,4,Qualitair Corse,#50CCAA,EPCI,2A004,3,3,2,4,0,ZAR AJACCIO,2018-06-01T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,891516,4,Qualitair Corse,#50CCAA,EPCI,2B033,3,2,3,4,0,ZAR BASTIA,2018-06-01T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,891517,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,3,1,4,0,ZR CORSE,2018-06-01T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,891518,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,4,1,4,0,ZAR AJACCIO,2018-05-31T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,891519,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,3,1,4,0,ZAR BASTIA,2018-05-31T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,891520,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,3,1,4,0,ZR CORSE,2018-05-31T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,891521,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,2,4,4,0,ZAR AJACCIO,2018-05-30T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,891522,5,Qualitair Corse,#F0E641,EPCI,2B033,5,1,3,5,0,ZAR BASTIA,2018-05-30T12:00:00.000Z,Moyen
9.19005181165471,42.236058490437244,891523,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,2,1,4,0,ZR CORSE,2018-05-30T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,891524,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,2,2,4,0,ZAR AJACCIO,2018-05-29T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,891525,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,3,3,4,0,ZAR BASTIA,2018-05-29T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,891526,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,1,3,3,0,ZR CORSE,2018-05-29T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,891527,5,Qualitair Corse,#F0E641,EPCI,2A004,1,3,5,5,0,ZAR AJACCIO,2018-05-28T12:00:00.000Z,Moyen
9.447420439253605,42.699324960742608,891528,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,4,4,0,ZAR BASTIA,2018-05-28T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,891529,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,1,3,4,0,ZR CORSE,2018-05-28T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,891530,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,1,1,4,0,ZAR AJACCIO,2018-05-27T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,891531,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,4,1,4,0,ZAR BASTIA,2018-05-27T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,891532,5,Qualitair Corse,#F0E641,EPCI,2B096,5,5,5,5,0,ZR CORSE,2018-05-27T12:00:00.000Z,Moyen
8.738734428676192,41.936707783964778,891533,5,Qualitair Corse,#F0E641,EPCI,2A004,5,4,1,5,0,ZAR AJACCIO,2018-05-26T12:00:00.000Z,Moyen
9.447420439253605,42.699324960742608,891534,5,Qualitair Corse,#F0E641,EPCI,2B033,1,1,2,5,0,ZAR BASTIA,2018-05-26T12:00:00.000Z,Moyen
9.19005181165471,42.236058490437244,891535,5,Qualitair Corse,#F0E641,EPCI,2B096,3,3,1,5,0,ZR CORSE,2018-05-26T12:00:00.000Z,Moyen
8.738734428676192,41.936707783964778,891536,5,Qualitair Corse,#F0E641,EPCI,2A004,5,4,2,5,0,ZAR AJACCIO,2018-05-25T12:00:00.000Z,Moyen
9.447420439253605,42.699324960742608,891537,5,Qualitair Corse,#F0E641,EPCI,2B033,5,2,4,5,0,ZAR BASTIA,2018-05-25T12:00:00.000Z,Moyen
9.19005181165471,42.236058490437244,891538,5,Qualitair Corse,#F0E641,EPCI,2B096,3,4,3,5,0,ZR CORSE,2018-05-25T12:00:00.000Z,Moyen
8.738734428676192,41.936707783964778,891539,5,Qualitair Corse,#F0E641,EPCI,2A004,3,5,4,5,0,ZAR AJACCIO,2018-05-24T12:00:00.000Z,Moyen
9.447420439253605,42.699324960742608,891540,5,Qualitair Corse,#F0E641,EPCI,2B033,5,3,2,5,0,ZAR BASTIA,2018-05-24T12:00:00.000Z,Moyen
9.19005181165471,42.236058490437244,891541,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,1,2,4,0,ZR CORSE,2018-05-24T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,891542,5,Qualitair Corse,#F0E641,EPCI,2A004,5,3,2,5,0,ZAR AJACCIO,2018-05-23T12:00:00.000Z,Moyen
9.447420439253605,42.699324960742608,891543,5,Qualitair Corse,#F0E641,EPCI,2B033,1,2,5,5,0,ZAR BASTIA,2018-05-23T12:00:00.000Z,Moyen
9.19005181165471,42.236058490437244,891544,5,Qualitair Corse,#F0E641,EPCI,2B096,1,1,2,5,0,ZR CORSE,2018-05-23T12:00:00.000Z,Moyen
8.738734428676192,41.936707783964778,891545,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,1,2,4,0,ZAR AJACCIO,2018-05-22T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,891546,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,2,1,4,0,ZAR BASTIA,2018-05-22T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,891547,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,2,2,4,0,ZR CORSE,2018-05-22T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,891548,5,Qualitair Corse,#F0E641,EPCI,2A004,4,3,1,5,0,ZAR AJACCIO,2018-05-21T12:00:00.000Z,Moyen
9.447420439253605,42.699324960742608,891549,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,4,3,4,0,ZAR BASTIA,2018-05-21T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,891550,5,Qualitair Corse,#F0E641,EPCI,2B096,4,3,2,5,0,ZR CORSE,2018-05-21T12:00:00.000Z,Moyen
8.738734428676192,41.936707783964778,891551,5,Qualitair Corse,#F0E641,EPCI,2A004,1,3,4,5,0,ZAR AJACCIO,2018-05-20T12:00:00.000Z,Moyen
9.447420439253605,42.699324960742608,891552,5,Qualitair Corse,#F0E641,EPCI,2B033,2,4,4,5,0,ZAR BASTIA,2018-05-20T12:00:00.000Z,Moyen
9.19005181165471,42.236058490437244,891553,5,Qualitair Corse,#F0E641,EPCI,2B096,2,3,3,5,0,ZR CORSE,2018-05-20T12:00:00.000Z,Moyen
8.738734428676192,41.936707783964778,891554,5,Qualitair Corse,#F0E641,EPCI,2A004,2,5,2,5,0,ZAR AJACCIO,2018-05-19T12:00:00.000Z,Moyen
9.447420439253605,42.699324960742608,891555,5,Qualitair Corse,#F0E641,EPCI,2B033,5,4,3,5,0,ZAR BASTIA,2018-05-19T12:00:00.000Z,Moyen
9.19005181165471,42.236058490437244,891556,5,Qualitair Corse,#F0E641,EPCI,2B096,4,3,4,5,0,ZR CORSE,2018-05-19T12:00:00.000Z,Moyen
8.738734428676192,41.936707783964778,891557,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,4,3,4,0,ZAR AJACCIO,2018-05-18T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,891558,5,Qualitair Corse,#F0E641,EPCI,2B033,4,2,4,5,0,ZAR BASTIA,2018-05-18T12:00:00.000Z,Moyen
9.19005181165471,42.236058490437244,891559,5,Qualitair Corse,#F0E641,EPCI,2B096,1,5,1,5,0,ZR CORSE,2018-05-18T12:00:00.000Z,Moyen
8.738734428676192,41.936707783964778,891560,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,2,3,4,0,ZAR AJACCIO,2018-05-17T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,891561,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,2,4,4,0,ZAR BASTIA,2018-05-17T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,891562,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,4,3,4,0,ZR CORSE,2018-05-17T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,891563,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,1,3,4,0,ZAR AJACCIO,2018-05-16T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,891564,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,4,3,4,0,ZAR BASTIA,2018-05-16T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,891565,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,2,2,4,0,ZR CORSE,2018-05-16T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,891566,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,1,3,3,0,ZAR AJACCIO,2018-05-15T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,891567,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,3,4,0,ZAR BASTIA,2018-05-15T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,891568,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,3,1,4,0,ZR CORSE,2018-05-15T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,891569,4,Qualitair Corse,#50CCAA,EPCI,2A004,3,4,1,4,0,ZAR AJACCIO,2018-05-14T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,891570,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,3,2,4,0,ZAR BASTIA,2018-05-14T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,891571,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,3,4,4,0,ZR CORSE,2018-05-14T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,891572,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,2,2,4,0,ZAR AJACCIO,2018-05-13T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,891573,4,Qualitair Corse,#50CCAA,EPCI,2B033,4,3,4,4,0,ZAR BASTIA,2018-05-13T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,891574,5,Qualitair Corse,#F0E641,EPCI,2B096,2,3,1,5,0,ZR CORSE,2018-05-13T12:00:00.000Z,Moyen
8.738734428676192,41.936707783964778,891575,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,3,1,4,0,ZAR AJACCIO,2018-05-12T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889576,3,Qualitair Corse,#50CCAA,EPCI,2A004,1,2,3,3,0,ZAR AJACCIO,2020-03-28T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889577,5,Qualitair Corse,#F0E641,EPCI,2B033,1,4,5,5,0,ZAR BASTIA,2020-03-28T12:00:00.000Z,Moyen
9.19005181165471,42.236058490437244,889578,4,Qualitair Corse,#50CCAA,EPCI,2B096,4,4,3,4,0,ZR CORSE,2020-03-28T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889579,3,Qualitair Corse,#50CCAA,EPCI,2A004,2,3,2,3,0,ZAR AJACCIO,2020-03-27T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889580,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,1,1,3,0,ZAR BASTIA,2020-03-27T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,889581,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,3,3,3,0,ZR CORSE,2020-03-27T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889582,3,Qualitair Corse,#50CCAA,EPCI,2A004,1,3,3,3,0,ZAR AJACCIO,2020-03-26T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889583,4,Qualitair Corse,#50CCAA,EPCI,2B033,4,4,1,4,0,ZAR BASTIA,2020-03-26T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,889584,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,2,2,4,0,ZR CORSE,2020-03-26T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889585,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,1,3,4,0,ZAR AJACCIO,2020-03-25T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889586,4,Qualitair Corse,#50CCAA,EPCI,2B033,4,1,2,4,0,ZAR BASTIA,2020-03-25T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,889587,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,2,2,4,0,ZR CORSE,2020-03-25T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889588,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,2,1,4,0,ZAR AJACCIO,2020-03-24T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889589,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,2,1,4,0,ZAR BASTIA,2020-03-24T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,889590,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,4,3,4,0,ZR CORSE,2020-03-24T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889591,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,2,2,4,0,ZAR AJACCIO,2020-03-23T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889592,4,Qualitair Corse,#50CCAA,EPCI,2B033,3,4,3,4,0,ZAR BASTIA,2020-03-23T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,889593,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,3,1,4,0,ZR CORSE,2020-03-23T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889594,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,4,2,4,0,ZAR AJACCIO,2020-03-22T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889595,5,Qualitair Corse,#F0E641,EPCI,2B033,4,4,1,5,0,ZAR BASTIA,2020-03-22T12:00:00.000Z,Moyen
9.19005181165471,42.236058490437244,889596,4,Qualitair Corse,#50CCAA,EPCI,2B096,4,2,2,4,0,ZR CORSE,2020-03-22T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889597,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,3,1,4,0,ZAR AJACCIO,2020-03-21T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889598,4,Qualitair Corse,#50CCAA,EPCI,2B033,3,3,2,4,0,ZAR BASTIA,2020-03-21T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,889599,4,Qualitair Corse,#50CCAA,EPCI,2B096,4,3,4,4,0,ZR CORSE,2020-03-21T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889600,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,1,3,4,0,ZAR AJACCIO,2020-03-20T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889601,5,Qualitair Corse,#F0E641,EPCI,2B033,4,5,1,5,0,ZAR BASTIA,2020-03-20T12:00:00.000Z,Moyen
9.19005181165471,42.236058490437244,889602,5,Qualitair Corse,#F0E641,EPCI,2B096,4,1,5,5,0,ZR CORSE,2020-03-20T12:00:00.000Z,Moyen
8.738734428676192,41.936707783964778,889603,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,2,1,4,0,ZAR AJACCIO,2020-03-19T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889604,5,Qualitair Corse,#F0E641,EPCI,2B033,4,2,5,5,0,ZAR BASTIA,2020-03-19T12:00:00.000Z,Moyen
9.19005181165471,42.236058490437244,889605,5,Qualitair Corse,#F0E641,EPCI,2B096,5,5,5,5,0,ZR CORSE,2020-03-19T12:00:00.000Z,Moyen
8.738734428676192,41.936707783964778,889606,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,1,4,4,0,ZAR AJACCIO,2020-03-18T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889607,5,Qualitair Corse,#F0E641,EPCI,2B033,5,2,3,5,0,ZAR BASTIA,2020-03-18T12:00:00.000Z,Moyen
9.19005181165471,42.236058490437244,889608,5,Qualitair Corse,#F0E641,EPCI,2B096,2,1,5,5,0,ZR CORSE,2020-03-18T12:00:00.000Z,Moyen
8.738734428676192,41.936707783964778,889609,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,2,4,4,0,ZAR AJACCIO,2020-03-17T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889610,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,3,4,0,ZAR BASTIA,2020-03-17T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,889611,5,Qualitair Corse,#F0E641,EPCI,2B096,5,4,4,5,0,ZR CORSE,2020-03-17T12:00:00.000Z,Moyen
8.738734428676192,41.936707783964778,889612,4,Qualitair Corse,#50CCAA,EPCI,2A004,3,4,2,4,0,ZAR AJACCIO,2020-03-16T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889613,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,3,4,0,ZAR BASTIA,2020-03-16T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,889614,5,Qualitair Corse,#F0E641,EPCI,2B096,3,2,2,5,0,ZR CORSE,2020-03-16T12:00:00.000Z,Moyen
8.738734428676192,41.936707783964778,889615,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,3,1,4,0,ZAR AJACCIO,2020-03-15T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889616,4,Qualitair Corse,#50CCAA,EPCI,2B033,3,2,4,4,0,ZAR BASTIA,2020-03-15T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,889617,5,Qualitair Corse,#F0E641,EPCI,2B096,2,4,2,5,0,ZR CORSE,2020-03-15T12:00:00.000Z,Moyen
8.738734428676192,41.936707783964778,889618,4,Qualitair Corse,#50CCAA,EPCI,2A004,3,2,2,4,0,ZAR AJACCIO,2020-03-14T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889619,4,Qualitair Corse,#50CCAA,EPCI,2B033,4,4,2,4,0,ZAR BASTIA,2020-03-14T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,889620,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,2,1,4,0,ZR CORSE,2020-03-14T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889621,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,4,4,4,0,ZAR AJACCIO,2020-03-13T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889622,4,Qualitair Corse,#50CCAA,EPCI,2B033,3,4,1,4,0,ZAR BASTIA,2020-03-13T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,889623,4,Qualitair Corse,#50CCAA,EPCI,2B096,4,2,4,4,0,ZR CORSE,2020-03-13T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889624,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,2,4,4,0,ZAR AJACCIO,2020-03-12T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889625,4,Qualitair Corse,#50CCAA,EPCI,2B033,3,2,4,4,0,ZAR BASTIA,2020-03-12T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,889626,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,2,3,4,0,ZR CORSE,2020-03-12T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889627,3,Qualitair Corse,#50CCAA,EPCI,2A004,2,3,1,3,0,ZAR AJACCIO,2020-03-11T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889628,5,Qualitair Corse,#F0E641,EPCI,2B033,2,1,4,5,0,ZAR BASTIA,2020-03-11T12:00:00.000Z,Moyen
9.19005181165471,42.236058490437244,889629,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,3,2,4,0,ZR CORSE,2020-03-11T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889630,4,Qualitair Corse,#50CCAA,EPCI,2A004,3,2,1,4,0,ZAR AJACCIO,2020-03-10T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889631,4,Qualitair Corse,#50CCAA,EPCI,2B033,4,3,4,4,0,ZAR BASTIA,2020-03-10T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,889632,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,2,3,4,0,ZR CORSE,2020-03-10T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889633,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,2,4,4,0,ZAR AJACCIO,2020-03-09T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889634,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,1,2,4,0,ZAR BASTIA,2020-03-09T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,889635,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,1,2,4,0,ZR CORSE,2020-03-09T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889636,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,1,1,4,0,ZAR AJACCIO,2020-03-08T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889637,4,Qualitair Corse,#50CCAA,EPCI,2B033,3,1,1,4,0,ZAR BASTIA,2020-03-08T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,889638,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,1,2,4,0,ZR CORSE,2020-03-08T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889639,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,1,1,4,0,ZAR AJACCIO,2020-03-07T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889640,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,3,2,4,0,ZAR BASTIA,2020-03-07T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,889641,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,3,2,4,0,ZR CORSE,2020-03-07T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889642,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,2,4,4,0,ZAR AJACCIO,2020-03-06T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889643,4,Qualitair Corse,#50CCAA,EPCI,2B033,4,3,4,4,0,ZAR BASTIA,2020-03-06T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,889644,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,1,1,4,0,ZR CORSE,2020-03-06T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889645,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,1,4,4,0,ZAR AJACCIO,2020-03-05T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889646,4,Qualitair Corse,#50CCAA,EPCI,2B033,3,1,1,4,0,ZAR BASTIA,2020-03-05T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,889647,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,1,1,4,0,ZR CORSE,2020-03-05T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889648,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,4,2,4,0,ZAR AJACCIO,2020-03-04T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889649,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,2,3,4,0,ZAR BASTIA,2020-03-04T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,889650,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,3,1,4,0,ZR CORSE,2020-03-04T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889651,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,1,3,4,0,ZAR AJACCIO,2020-03-03T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889652,4,Qualitair Corse,#50CCAA,EPCI,2B033,4,2,2,4,0,ZAR BASTIA,2020-03-03T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,889653,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,3,1,4,0,ZR CORSE,2020-03-03T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889654,5,Qualitair Corse,#F0E641,EPCI,2A004,2,5,1,5,0,ZAR AJACCIO,2020-03-02T12:00:00.000Z,Moyen
9.447420439253605,42.699324960742608,889655,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,4,3,4,0,ZAR BASTIA,2020-03-02T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,889656,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,4,2,4,0,ZR CORSE,2020-03-02T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889657,7,Qualitair Corse,#FF5050,EPCI,2A004,1,6,7,7,0,ZAR AJACCIO,2020-03-01T12:00:00.000Z,Médiocre
9.447420439253605,42.699324960742608,889658,4,Qualitair Corse,#50CCAA,EPCI,2B033,4,3,1,4,0,ZAR BASTIA,2020-03-01T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,889659,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,1,1,4,0,ZR CORSE,2020-03-01T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889660,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,3,2,4,0,ZAR AJACCIO,2020-02-29T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889661,4,Qualitair Corse,#50CCAA,EPCI,2B033,4,2,3,4,0,ZAR BASTIA,2020-02-29T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,889662,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,2,2,4,0,ZR CORSE,2020-02-29T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889663,4,Qualitair Corse,#50CCAA,EPCI,2A004,3,1,4,4,0,ZAR AJACCIO,2020-02-28T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889664,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,1,3,4,0,ZAR BASTIA,2020-02-28T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,889665,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,4,2,4,0,ZR CORSE,2020-02-28T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889666,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,1,3,4,0,ZAR AJACCIO,2020-02-27T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889667,4,Qualitair Corse,#50CCAA,EPCI,2B033,3,4,1,4,0,ZAR BASTIA,2020-02-27T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,889668,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,1,1,4,0,ZR CORSE,2020-02-27T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889669,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,2,1,4,0,ZAR AJACCIO,2020-02-26T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889670,5,Qualitair Corse,#F0E641,EPCI,2B033,4,3,3,5,0,ZAR BASTIA,2020-02-26T12:00:00.000Z,Moyen
9.19005181165471,42.236058490437244,889671,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,2,2,4,0,ZR CORSE,2020-02-26T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,889672,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,2,3,4,0,ZAR AJACCIO,2020-02-25T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,889673,4,Qualitair Corse,#50CCAA,EPCI,2B033,3,2,3,4,0,ZAR BASTIA,2020-02-25T12:00:00.000Z,Bon
