X,Y,FID,valeur,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,couleur,x_lamb93,y_lamb93,date_ech,qualif
2.346830713456568,48.86182838996853,79,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019-10-16T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,80,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,2,0,#84BF75,652080,6862620,2019-10-15T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,81,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019-10-14T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,82,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019-10-13T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,83,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019-10-12T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,84,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,3,0,#84BF75,652080,6862620,2019-10-11T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,85,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,3,0,#84BF75,652080,6862620,2019-10-10T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,86,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,3,0,#84BF75,652080,6862620,2019-10-09T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,87,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019-10-08T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,88,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019-10-07T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,89,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019-10-06T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,90,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,2,0,#84BF75,652080,6862620,2019-10-05T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,91,2,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,2,0,#84BF75,652080,6862620,2019-10-04T22:00:00.000Z,Très bon
2.346830713456568,48.86182838996853,92,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019-10-03T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,93,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,3,0,#84BF75,652080,6862620,2019-10-02T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,94,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019-10-01T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,95,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019-09-30T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,96,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019-09-29T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,97,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,2,0,#84BF75,652080,6862620,2019-09-28T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,98,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019-09-27T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,99,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019-09-26T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,100,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019-09-25T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,101,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,3,0,#84BF75,652080,6862620,2019-09-24T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,102,2,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,2,0,#84BF75,652080,6862620,2019-09-23T22:00:00.000Z,Très bon
2.346830713456568,48.86182838996853,103,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019-09-22T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,104,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,2,0,#84BF75,652080,6862620,2019-09-21T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,105,5,Airparif,UU,00851,Unité urbaine de Paris,3,1,5,4,0,#F29400,652080,6862620,2019-09-20T22:00:00.000Z,Moyen
2.346830713456568,48.86182838996853,106,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,4,0,#84BF75,652080,6862620,2019-09-19T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,107,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019-09-18T22:00:00.000Z,Bon
