X,Y,date_ech,valeur,qualif,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,couleur,xwgs84,ywgs84,x_reg,y_reg,ESRI_OID
-61.035270057347709,14.63336713046618,2019-06-13T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,2,5,#ffff00,,,711615.160990152,1618692.29507862,287
-61.035270057347709,14.63336713046618,2019-06-12T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,288
-61.035270057347709,14.63336713046618,2019-06-11T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,4,#99ff33,,,711615.160990152,1618692.29507862,289
-61.035270057347709,14.63336713046618,2019-06-10T16:00:00.000Z,9,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,0,9,#e60000,,,711615.160990152,1618692.29507862,290
-61.035270057347709,14.63336713046618,2019-06-09T16:00:00.000Z,9,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,3,9,#e60000,,,711615.160990152,1618692.29507862,291
-61.035270057347709,14.63336713046618,2019-06-08T16:00:00.000Z,10,Très mauvais,Madininair,UU,9B601,Fort-de-France,1,0,3,10,#990000,,,711615.160990152,1618692.29507862,292
-61.035270057347709,14.63336713046618,2019-06-07T16:00:00.000Z,8,Mauvais,Madininair,UU,9B601,Fort-de-France,3,0,5,8,#ff0000,,,711615.160990152,1618692.29507862,293
-61.035270057347709,14.63336713046618,2019-06-06T16:00:00.000Z,8,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,2,8,#ff0000,,,711615.160990152,1618692.29507862,294
-61.035270057347709,14.63336713046618,2019-06-05T16:00:00.000Z,8,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,3,8,#ff0000,,,711615.160990152,1618692.29507862,295
-61.035270057347709,14.63336713046618,2019-06-04T16:00:00.000Z,9,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,2,9,#e60000,,,711615.160990152,1618692.29507862,296
-61.035270057347709,14.63336713046618,2019-06-03T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,2,5,#ffff00,,,711615.160990152,1618692.29507862,297
-61.035270057347709,14.63336713046618,2019-06-02T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,298
-61.035270057347709,14.63336713046618,2019-06-01T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,299
-61.035270057347709,14.63336713046618,2019-05-31T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,1,#40bf40,,,711615.160990152,1618692.29507862,300
-61.035270057347709,14.63336713046618,2019-05-30T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,301
-61.035270057347709,14.63336713046618,2019-05-29T16:00:00.000Z,6,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,2,6,#ffcc00,,,711615.160990152,1618692.29507862,302
-61.035270057347709,14.63336713046618,2019-05-28T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,303
-61.035270057347709,14.63336713046618,2019-05-27T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,4,#99ff33,,,711615.160990152,1618692.29507862,304
-61.035270057347709,14.63336713046618,2019-05-26T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,1,5,#ffff00,,,711615.160990152,1618692.29507862,305
-61.035270057347709,14.63336713046618,2019-05-25T16:00:00.000Z,6,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,1,6,#ffcc00,,,711615.160990152,1618692.29507862,306
-61.035270057347709,14.63336713046618,2019-05-24T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,307
-61.035270057347709,14.63336713046618,2019-05-23T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,308
-61.035270057347709,14.63336713046618,2019-05-22T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,2,5,#ffff00,,,711615.160990152,1618692.29507862,309
-61.035270057347709,14.63336713046618,2019-05-21T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,310
-61.035270057347709,14.63336713046618,2019-05-20T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,5,2,#ffff00,,,711615.160990152,1618692.29507862,311
-61.035270057347709,14.63336713046618,2019-05-19T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,312
-61.035270057347709,14.63336713046618,2019-05-18T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,313
-61.035270057347709,14.63336713046618,2019-05-17T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,314
-61.035270057347709,14.63336713046618,2019-05-16T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,315
-61.035270057347709,14.63336713046618,2019-05-15T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,316
-61.035270057347709,14.63336713046618,2019-05-14T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,2,5,#ffff00,,,711615.160990152,1618692.29507862,317
-61.035270057347709,14.63336713046618,2019-05-13T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,318
-61.035270057347709,14.63336713046618,2019-05-12T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,319
-61.035270057347709,14.63336713046618,2019-05-11T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,2,5,#ffff00,,,711615.160990152,1618692.29507862,320
-61.035270057347709,14.63336713046618,2019-05-10T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,2,5,#ffff00,,,711615.160990152,1618692.29507862,321
-61.035270057347709,14.63336713046618,2019-05-09T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,322
-61.035270057347709,14.63336713046618,2019-05-08T16:00:00.000Z,8,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,8,1,#ff0000,,,711615.160990152,1618692.29507862,323
-61.035270057347709,14.63336713046618,2019-05-07T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,324
-61.035270057347709,14.63336713046618,2019-05-06T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,325
-61.035270057347709,14.63336713046618,2019-05-05T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,2,#33cc33,,,711615.160990152,1618692.29507862,326
-61.035270057347709,14.63336713046618,2019-05-04T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,327
-61.035270057347709,14.63336713046618,2019-05-03T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,328
-61.035270057347709,14.63336713046618,2019-05-02T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,329
-61.035270057347709,14.63336713046618,2019-05-01T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,330
-61.035270057347709,14.63336713046618,2019-04-30T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,3,#33cc33,,,711615.160990152,1618692.29507862,331
-61.035270057347709,14.63336713046618,2019-04-29T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,1,5,#ffff00,,,711615.160990152,1618692.29507862,332
-61.035270057347709,14.63336713046618,2019-04-28T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,2,5,#ffff00,,,711615.160990152,1618692.29507862,333
-61.035270057347709,14.63336713046618,2019-04-27T16:00:00.000Z,6,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,2,6,#ffcc00,,,711615.160990152,1618692.29507862,334
-61.035270057347709,14.63336713046618,2019-04-26T16:00:00.000Z,7,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,2,7,#ffa31a,,,711615.160990152,1618692.29507862,335
-61.035270057347709,14.63336713046618,2019-04-25T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,2,5,#ffff00,,,711615.160990152,1618692.29507862,336
-61.035270057347709,14.63336713046618,2019-04-24T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,3,#33cc33,,,711615.160990152,1618692.29507862,337
-61.035270057347709,14.63336713046618,2019-04-23T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,338
-61.035270057347709,14.63336713046618,2019-04-22T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,3,#33cc33,,,711615.160990152,1618692.29507862,339
-61.035270057347709,14.63336713046618,2019-04-21T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,4,#99ff33,,,711615.160990152,1618692.29507862,340
-61.035270057347709,14.63336713046618,2019-04-20T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,3,#33cc33,,,711615.160990152,1618692.29507862,341
-61.035270057347709,14.63336713046618,2019-04-19T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,2,#33cc33,,,711615.160990152,1618692.29507862,342
-61.035270057347709,14.63336713046618,2019-04-18T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,2,#33cc33,,,711615.160990152,1618692.29507862,343
-61.035270057347709,14.63336713046618,2019-04-17T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,2,#33cc33,,,711615.160990152,1618692.29507862,344
-61.035270057347709,14.63336713046618,2019-04-16T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,3,#33cc33,,,711615.160990152,1618692.29507862,345
-61.035270057347709,14.63336713046618,2019-04-15T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,3,#33cc33,,,711615.160990152,1618692.29507862,346
-61.035270057347709,14.63336713046618,2019-04-14T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,3,#33cc33,,,711615.160990152,1618692.29507862,347
-61.035270057347709,14.63336713046618,2019-04-13T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,3,#33cc33,,,711615.160990152,1618692.29507862,348
-61.035270057347709,14.63336713046618,2019-04-12T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,3,#33cc33,,,711615.160990152,1618692.29507862,349
-61.035270057347709,14.63336713046618,2019-04-11T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,3,#33cc33,,,711615.160990152,1618692.29507862,350
-61.035270057347709,14.63336713046618,2019-04-10T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,2,0,3,2,#33cc33,,,711615.160990152,1618692.29507862,351
-61.035270057347709,14.63336713046618,2019-04-09T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,3,#33cc33,,,711615.160990152,1618692.29507862,352
-61.035270057347709,14.63336713046618,2019-04-08T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,353
-61.035270057347709,14.63336713046618,2019-04-07T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,3,#33cc33,,,711615.160990152,1618692.29507862,354
-61.035270057347709,14.63336713046618,2019-04-06T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,3,#33cc33,,,711615.160990152,1618692.29507862,355
-61.035270057347709,14.63336713046618,2019-04-05T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,4,4,#99ff33,,,711615.160990152,1618692.29507862,356
-61.035270057347709,14.63336713046618,2019-04-04T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,5,3,#ffff00,,,711615.160990152,1618692.29507862,357
-61.035270057347709,14.63336713046618,2019-04-03T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,4,3,#99ff33,,,711615.160990152,1618692.29507862,358
-61.035270057347709,14.63336713046618,2019-04-02T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,3,#33cc33,,,711615.160990152,1618692.29507862,359
-61.035270057347709,14.63336713046618,2019-04-01T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,3,#33cc33,,,711615.160990152,1618692.29507862,360
-61.035270057347709,14.63336713046618,2019-03-31T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,3,#33cc33,,,711615.160990152,1618692.29507862,361
-61.035270057347709,14.63336713046618,2019-03-30T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,362
-61.035270057347709,14.63336713046618,2019-03-29T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,363
-61.035270057347709,14.63336713046618,2019-03-28T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,364
-61.035270057347709,14.63336713046618,2019-03-27T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,365
-61.035270057347709,14.63336713046618,2019-03-26T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,366
-61.035270057347709,14.63336713046618,2019-03-25T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,367
-61.035270057347709,14.63336713046618,2019-03-24T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,368
-61.035270057347709,14.63336713046618,2019-03-23T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,369
-61.035270057347709,14.63336713046618,2019-03-22T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,370
-61.035270057347709,14.63336713046618,2019-03-21T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,371
-61.035270057347709,14.63336713046618,2019-03-20T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,372
-61.035270057347709,14.63336713046618,2019-03-19T16:00:00.000Z,6,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,2,6,#ffcc00,,,711615.160990152,1618692.29507862,373
-61.035270057347709,14.63336713046618,2019-03-18T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,374
-61.035270057347709,14.63336713046618,2019-03-17T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,375
-61.035270057347709,14.63336713046618,2019-03-16T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,376
-61.035270057347709,14.63336713046618,2019-03-15T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,3,#33cc33,,,711615.160990152,1618692.29507862,377
-61.035270057347709,14.63336713046618,2019-03-14T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,1,2,#40bf40,,,711615.160990152,1618692.29507862,378
-61.035270057347709,14.63336713046618,2019-03-13T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,379
-61.035270057347709,14.63336713046618,2019-03-12T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,380
-61.035270057347709,14.63336713046618,2019-03-11T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,381
-61.035270057347709,14.63336713046618,2019-03-10T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,382
-61.035270057347709,14.63336713046618,2019-03-09T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,383
-61.035270057347709,14.63336713046618,2019-03-08T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,384
-61.035270057347709,14.63336713046618,2019-03-07T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,385
-61.035270057347709,14.63336713046618,2019-03-06T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,386
-61.035270057347709,14.63336713046618,2019-03-05T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,2,5,#ffff00,,,711615.160990152,1618692.29507862,387
-61.035270057347709,14.63336713046618,2019-03-04T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,2,5,#ffff00,,,711615.160990152,1618692.29507862,388
-61.035270057347709,14.63336713046618,2019-03-03T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,2,5,#ffff00,,,711615.160990152,1618692.29507862,389
-61.035270057347709,14.63336713046618,2019-03-02T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,2,5,#ffff00,,,711615.160990152,1618692.29507862,390
-61.035270057347709,14.63336713046618,2019-03-01T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,2,5,#ffff00,,,711615.160990152,1618692.29507862,391
-61.035270057347709,14.63336713046618,2019-02-28T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,392
-61.035270057347709,14.63336713046618,2019-02-27T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,393
-61.035270057347709,14.63336713046618,2019-02-26T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,394
-61.035270057347709,14.63336713046618,2019-02-25T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,395
-61.035270057347709,14.63336713046618,2019-02-24T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,3,#33cc33,,,711615.160990152,1618692.29507862,396
-61.035270057347709,14.63336713046618,2019-02-23T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,3,#33cc33,,,711615.160990152,1618692.29507862,397
-61.035270057347709,14.63336713046618,2019-02-22T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,398
-61.035270057347709,14.63336713046618,2019-02-21T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,399
-61.035270057347709,14.63336713046618,2019-02-20T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,400
-61.035270057347709,14.63336713046618,2019-02-19T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,401
-61.035270057347709,14.63336713046618,2019-02-18T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,402
-61.035270057347709,14.63336713046618,2019-02-17T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,403
-61.035270057347709,14.63336713046618,2019-02-16T16:00:00.000Z,6,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,2,6,#ffcc00,,,711615.160990152,1618692.29507862,404
-61.035270057347709,14.63336713046618,2019-02-15T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,2,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,405
-61.035270057347709,14.63336713046618,2019-02-14T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,406
-61.035270057347709,14.63336713046618,2019-02-13T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,407
-61.035270057347709,14.63336713046618,2019-02-12T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,408
-61.035270057347709,14.63336713046618,2019-02-11T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,409
-61.035270057347709,14.63336713046618,2019-02-10T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,1,#40bf40,,,711615.160990152,1618692.29507862,410
-61.035270057347709,14.63336713046618,2019-02-09T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,1,#40bf40,,,711615.160990152,1618692.29507862,411
-61.035270057347709,14.63336713046618,2019-02-08T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,1,#40bf40,,,711615.160990152,1618692.29507862,412
-61.035270057347709,14.63336713046618,2019-02-07T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,413
-61.035270057347709,14.63336713046618,2019-02-06T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,2,#33cc33,,,711615.160990152,1618692.29507862,414
-61.035270057347709,14.63336713046618,2019-02-05T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,1,#33cc33,,,711615.160990152,1618692.29507862,415
-61.035270057347709,14.63336713046618,2019-02-04T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,1,#40bf40,,,711615.160990152,1618692.29507862,416
-61.035270057347709,14.63336713046618,2019-02-03T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,1,#33cc33,,,711615.160990152,1618692.29507862,417
-61.035270057347709,14.63336713046618,2019-02-02T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,1,#33cc33,,,711615.160990152,1618692.29507862,418
-61.035270057347709,14.63336713046618,2019-02-01T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,2,#33cc33,,,711615.160990152,1618692.29507862,419
-61.035270057347709,14.63336713046618,2019-01-31T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,2,0,3,2,#33cc33,,,711615.160990152,1618692.29507862,420
-61.035270057347709,14.63336713046618,2019-01-30T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,2,#33cc33,,,711615.160990152,1618692.29507862,421
-61.035270057347709,14.63336713046618,2019-01-29T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,2,0,3,2,#33cc33,,,711615.160990152,1618692.29507862,422
-61.035270057347709,14.63336713046618,2019-01-28T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,3,#33cc33,,,711615.160990152,1618692.29507862,423
-61.035270057347709,14.63336713046618,2019-01-27T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,3,#33cc33,,,711615.160990152,1618692.29507862,424
-61.035270057347709,14.63336713046618,2019-01-26T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,2,#33cc33,,,711615.160990152,1618692.29507862,425
-61.035270057347709,14.63336713046618,2019-01-25T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,426
-61.035270057347709,14.63336713046618,2019-01-24T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,3,#33cc33,,,711615.160990152,1618692.29507862,427
-61.035270057347709,14.63336713046618,2019-01-23T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,428
-61.035270057347709,14.63336713046618,2019-01-22T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,429
-61.035270057347709,14.63336713046618,2019-01-21T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,430
-61.035270057347709,14.63336713046618,2019-01-20T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,431
-61.035270057347709,14.63336713046618,2019-01-19T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,432
-61.035270057347709,14.63336713046618,2019-01-18T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,433
-61.035270057347709,14.63336713046618,2019-01-17T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,434
